alibaba/qwen3.6-27b,alibaba/qwen3.6-max-preview,alibaba/qwen3.6-plus,alibaba/qwen3.7-max,alibaba/qwen3.8-max-cn,anthropic/claude-fruitcake-eap,anthropic/claude-nectarine-v5-p,anthropic/claude-nougat-p,anthropic/claude-queso-eap-max-effort,anthropic/claude-sonnet-5,arcee-ai/trinity-large-thinking,cohere/command-a-plus-05-2026,deepseek/deepseek-reasoner,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-pro,google/models/ajax,grok/grok-4.3,grok/grok-experimental-0410-1p5m,grok/v9-carrot,grok/v9-potato,kimi/kimi-k2.6-thinking,kimi/kimi-k2.7-code,meta/blue_tower,meta/emerald_lagoon,meta/glassy_lagoon,meta/quiet_sand,meta/super_nova_vals,minimax/MiniMax-M3,mistralai/mistral-medium-3.5,nvidia/nemotron-3-ultra-550b-a55b,openai/crest-alpha,openai/gpt-5-mini-2025-08-07,openai/gpt-5.6-luna,openai/iris-alpha,openai/iris-alpha-code-mode,openai/kindle-alpha,openai/nova-alpha,openai/summit-alpha,poolside/laguna-m.1,poolside/laguna-m.1:fast,poolside/laguna-xs.2,poolside/laguna-xs.2:fast,xiaomi/mimo-v2.5,xiaomi/mimo-v2.5-pro,zai/glm-5-turbo,zai/glm-5.1-thinking,zai/glm-5.2
7.280456781366957675e-02,1.236636956370848195e-01,-3.394495455915445825e-02,3.020573642811219105e-03,5.493920725204035072e-02,-1.429598658810184442e-01,3.233373773842652954e-02,-5.382310907748116130e-02,-9.014645913292719526e-02,-2.236318594867204301e-01,-1.231525429379329850e-01,-1.522687860734419918e-01,-1.909702541604538575e-02,-9.605147798707974749e-02,1.773270148150320191e-01,1.316984350797495706e-01,6.411237995466531614e-02,1.521497885109609691e-02,8.780030293777996153e-03,-8.831545318531670852e-02,1.934917702782570081e-01,1.000000000000000000e+00,1.707618477277262625e-01,3.141374126801074196e-01,2.498099249502300778e-01,1.134422573503526543e-01,-1.130081397146063399e-01,-6.974458606251475457e-02,5.662717935882480985e-02,6.764159111844010586e-02,5.126847620569327524e-02,-9.841562373966110389e-02,-1.300786837119930761e-01,-3.054754841130646187e-02,-7.550038830781775900e-02,-1.221178785887004625e-01,-2.235235498440710233e-01,7.513215762454314439e-02,-9.444829992289932585e-02,-1.542222040634197433e-01,-1.034016280005747163e-01,-2.450182393354568000e-01,1.720644924743928994e-02,8.225534207607471116e-02,5.042198431731954172e-02,7.762849050582683319e-02,4.896872919250398748e-02
-4.597206710261081408e-02,-3.026845055944377486e-02,-4.386793629384278664e-02,-3.850827724128738638e-02,-5.491496203683894628e-02,-1.760428048011017099e-01,3.534886848066681742e-02,-2.132590262632493364e-02,-4.738610706170169606e-02,-2.220198481000107138e-01,-1.020302208390253401e-01,-1.136103732031236019e-01,-2.115936688262470139e-02,-9.131307515142322861e-02,2.894407672316162139e-01,1.892560969414029681e-01,-8.708186779007059952e-02,1.901763036217023195e-01,-1.307026900015207348e-02,-5.159726125448550749e-02,6.426458053927439074e-02,1.707618477277262625e-01,1.000000000000000000e+00,3.394711177861766682e-01,3.061783274138727973e-01,1.250542508000838937e-01,3.508668802919560209e-02,-7.657814746396980621e-02,-8.757865079388912899e-02,-5.274493680284861319e-02,8.464330475120229735e-02,-6.673933655409150512e-02,-1.395539633295764803e-01,-1.081701596409623961e-01,-1.236254226161450226e-01,-1.547582795111869525e-01,-2.261871103072821687e-01,4.377816319027259123e-02,4.872199721503232828e-02,-6.908234950403328856e-02,3.986239088676279962e-02,-1.438643533652094186e-01,4.197138476758897549e-03,-7.371260115694126813e-02,-8.961032763409323976e-02,1.664609740289003936e-01,2.372215506663638909e-02
3.408600320093566061e-02,2.178022890899814629e-02,3.716276922179025111e-02,-1.153893230136648074e-01,-2.486501335318640378e-03,-6.727174246892968223e-02,3.731788650532594231e-02,4.142618900782576996e-02,2.926150802386100203e-02,-1.614726504929542839e-01,-7.989958802326403708e-02,-1.835155248114032911e-01,1.406394922297961869e-01,-1.521633333935068499e-01,2.129787363585935733e-01,2.968986948305654128e-01,-3.433889962149497960e-02,5.522068531721727874e-02,4.152041815237447059e-02,1.453056790337584102e-03,1.435192073723219053e-01,3.141374126801074196e-01,3.394711177861766682e-01,1.000000000000000000e+00,3.572257759563366442e-01,6.087558047492189206e-02,-7.869523245851484106e-02,-6.002394666905230824e-02,-1.319076713088495612e-01,-7.698437203676003482e-02,8.747499011752089826e-02,-1.356820641062700394e-01,-1.064178922787388515e-01,-3.043510078972252314e-02,-4.595893100844585660e-02,-1.305689599668625189e-01,-2.281091767548488192e-01,1.444816860320072838e-01,-5.586420142939921285e-02,-2.018280904056135583e-01,-1.111756371581095471e-01,-3.111239114915034243e-01,-2.613117154658759975e-02,-2.462115417075910404e-02,-3.145748448211308640e-02,1.544058628549589973e-01,5.324047965426698809e-02
-1.661880162073896966e-03,4.389658691520376133e-02,1.194879112356249662e-01,-1.926685708166772995e-02,9.493985549196233553e-02,-1.045871868812694450e-01,9.488420622646544580e-03,4.549157058960393019e-02,-7.989846683207982303e-02,-2.595140803295122311e-01,-3.919388393037498419e-02,-2.130747094705014166e-01,-2.559297005736358432e-01,-1.910386543273126791e-01,2.717878229324185435e-01,1.097446424312156360e-01,-1.439507947840940397e-02,1.021699709419005841e-01,1.978443923848001093e-02,9.181263316637152533e-03,2.639547933781764000e-01,2.498099249502300778e-01,3.061783274138727973e-01,3.572257759563366442e-01,1.000000000000000000e+00,3.414806913507816011e-02,-1.737544056428914213e-02,-2.270783208323523539e-01,8.628885071049947897e-02,-7.360919110998624844e-03,-3.290129023887318482e-02,-1.265781585912076068e-01,-1.190810194761587337e-01,9.165033024578160201e-03,-9.443098155592579215e-03,-1.391094555033871027e-01,-2.000947323373793163e-01,-1.340890462333656774e-01,-9.235235040550972274e-02,-1.542933828566310783e-01,-1.249615307291703503e-01,-3.099141319011934903e-01,-6.306005419265856005e-02,1.787762503757155674e-01,4.476865894822716803e-03,1.842276722247508103e-01,8.638680945645701992e-02
-7.612617541444262337e-02,-8.885435329011513728e-02,1.356084543335904780e-01,1.487814564289638951e-02,-9.663163336274932513e-02,-1.397072760278481041e-01,-3.116623424364977496e-02,-1.010077536045065200e-01,-1.834609957021210158e-01,-1.722820295776314459e-01,1.871473038141322973e-02,-7.852817295219932658e-02,1.706634014098642668e-02,-7.326186844452570179e-02,1.731512996651856651e-01,1.547836064700179037e-01,3.179720246898747743e-02,1.470795553057270381e-02,1.434572384030871790e-02,-8.973380627356071504e-02,8.743655492796768847e-02,1.134422573503526543e-01,1.250542508000838937e-01,6.087558047492189206e-02,3.414806913507816011e-02,1.000000000000000000e+00,-2.234445350563427427e-02,7.206411492905658023e-02,3.288168036543900191e-02,5.313128875858769834e-02,7.269170818088110941e-02,2.345325419925221866e-02,-1.438182575384349127e-01,-8.236977430788668120e-02,-1.271639133955271839e-01,-1.924052787507202766e-01,-2.030469051318423424e-01,2.854420224395052760e-02,1.437779170428010386e-02,-1.081230373217165058e-01,4.631847600792275699e-02,-2.915805647646511553e-02,-1.075459436148192179e-02,1.344873874893419419e-02,9.860178041073590360e-02,9.462130613394752199e-02,-1.080447179988607148e-01
-1.926474287521481588e-01,-2.362470113459459453e-01,-1.615591102100732979e-01,-1.960758061544730368e-01,-1.408823016614147439e-01,-3.596388223738848644e-02,-1.117493011549147292e-01,-1.028179173132520441e-01,-1.138335357388974844e-01,5.911258224642975678e-01,-1.987773356702003391e-01,-1.261000014811262671e-01,-2.124132672686274148e-01,5.314542330622602506e-01,-1.757937611517736698e-01,-8.830274188429752813e-02,-2.218229587769070532e-01,-8.897740222229981455e-02,-4.022579410646059950e-02,2.881794233865470414e-02,-1.747413182581775415e-01,-1.130081397146063399e-01,3.508668802919560209e-02,-7.869523245851484106e-02,-1.737544056428914213e-02,-2.234445350563427427e-02,1.000000000000000000e+00,-8.732125361205275715e-02,-2.046417571454416939e-01,-2.049840167509792144e-01,-9.382968132887215549e-04,-1.094632964806792341e-01,-1.032611611616572611e-01,-6.236265835287350262e-02,-8.465907758331633892e-02,-7.028244199735894648e-02,5.999940281128111064e-01,-4.679249230293520967e-02,-1.869747019123835230e-01,4.281040487376160941e-01,-1.476136005361341208e-01,3.108420069911547734e-01,-1.784320510883737054e-01,-2.197545304479102679e-01,-2.935578323373315146e-01,-9.030094933013493863e-02,4.344893446222893030e-02
-6.249890828463757625e-02,5.897429411888417509e-03,2.158951233850028156e-02,-1.268985581755812386e-01,-1.513481380738626036e-01,-8.183366385187103298e-02,4.396980374526616997e-02,6.884845502945446949e-02,-3.545364018206807050e-02,-1.387999214761615197e-01,1.440843753759899759e-01,-2.726634820383535066e-02,2.510853518760648440e-01,7.492040975144745492e-03,4.750759022278234350e-02,3.218697537129650704e-02,7.079525524320320895e-02,-3.856459300608111596e-02,-9.287387604559733945e-02,-2.447703156858540077e-02,-2.934986699173318045e-02,-6.974458606251475457e-02,-7.657814746396980621e-02,-6.002394666905230824e-02,-2.270783208323523539e-01,7.206411492905658023e-02,-8.732125361205275715e-02,1.000000000000000000e+00,1.346795675877408968e-03,1.087312009906446081e-01,-4.653575503111426898e-02,1.350354300344408509e-01,-1.016146050409419965e-01,-1.427313641658538024e-01,-1.099841794522198046e-01,-1.061541039182140322e-01,-1.061717725909920584e-01,-8.544078246771707325e-03,8.937968888451972710e-03,-3.172807483988111799e-02,1.382621539310374126e-01,2.284817150104988953e-02,7.010095326185634100e-03,4.973820589363710243e-02,1.782158381561485538e-01,-5.719297068094358893e-02,-3.927094875517498501e-02
1.605382015120198069e-01,4.116813884474510715e-02,8.622251925618448776e-02,2.173630012308831738e-01,-7.375481611718061326e-02,-2.347452967104489696e-01,-9.909459935448003409e-02,-6.977237406304101497e-02,-2.223305928410001242e-01,-2.979424043827744728e-01,1.169330217218200463e-01,9.241605318395793023e-02,-6.070675746314707633e-02,-9.562407564401528837e-02,1.310181277792265286e-01,-8.937035812936865165e-02,1.331906762115558918e-01,1.180345495874026290e-01,-1.548511441536563893e-01,-1.229708854683323471e-01,7.188588531994669073e-02,5.662717935882480985e-02,-8.757865079388912899e-02,-1.319076713088495612e-01,8.628885071049947897e-02,3.288168036543900191e-02,-2.046417571454416939e-01,1.346795675877408968e-03,1.000000000000000000e+00,1.654103945118150509e-01,-1.523010856186524098e-01,1.524026301287622343e-01,-2.133878520900635567e-01,-1.227664283697678660e-01,-8.288856301109098768e-02,-2.281032953551445364e-01,-2.612037402505276718e-01,-1.618211715342638968e-01,1.034049410447147738e-01,8.052051370788796542e-03,1.652492756823311093e-01,-7.712037348187794628e-02,5.114656811774045964e-02,1.471347230351453539e-01,9.770887172702494294e-02,5.182002997729128618e-02,-2.018669268230192937e-02
1.315798638080344918e-01,1.631463039763857981e-01,1.374038999164083896e-01,1.276752717114852664e-01,-9.211263317198527256e-02,-2.634243523384038332e-01,-1.095016139374821174e-01,-5.146333560211890229e-02,-2.063785844617873066e-01,-2.743848137010617139e-01,5.627397924599328305e-02,5.334343663664387059e-02,3.530614459972686303e-01,-5.457763418076171796e-02,1.207852887197170821e-01,1.543120628107600562e-02,1.667180818925509400e-01,1.375713355978314643e-02,-1.017529258815584731e-01,-9.299077388031075364e-02,8.914932934223927796e-02,6.764159111844010586e-02,-5.274493680284861319e-02,-7.698437203676003482e-02,-7.360919110998624844e-03,5.313128875858769834e-02,-2.049840167509792144e-01,1.087312009906446081e-01,1.654103945118150509e-01,1.000000000000000000e+00,-6.063171629621592201e-02,2.652868462549081569e-02,-2.116708718288149160e-01,-2.212740176451646334e-01,-1.720341933546102320e-01,-2.371636358701266212e-01,-2.256419719753203768e-01,-6.414288406285353905e-02,1.272010902187259082e-02,-1.193082785181594913e-01,3.918106538497730801e-02,-5.691327168453753221e-02,1.530880581371952542e-01,9.927593076745679090e-02,2.360758313775665751e-01,2.046934857525777585e-01,-2.720865589780370117e-02
-1.643632538737772320e-01,-1.803252216414283349e-01,-8.684622066182350053e-02,-1.489991366139074291e-01,-4.874522204922816099e-02,8.594120446351435905e-02,3.188012706683441416e-03,4.283472964943953187e-02,8.252577077535080963e-02,2.616386855551636539e-02,-1.469516551745248256e-01,-1.404467040074007522e-01,-3.564677935453140767e-02,-1.109628726529101467e-01,7.109642774212460159e-02,1.264803526913952370e-01,-1.402938014350545437e-01,-5.156012502964808786e-02,1.713235183629767400e-01,1.300583540649422609e-01,8.428693964335984279e-02,5.126847620569327524e-02,8.464330475120229735e-02,8.747499011752089826e-02,-3.290129023887318482e-02,7.269170818088110941e-02,-9.382968132887215549e-04,-4.653575503111426898e-02,-1.523010856186524098e-01,-6.063171629621592201e-02,1.000000000000000000e+00,-1.851549632257269984e-01,9.819578538719525573e-02,3.212957140286512026e-01,1.891044042089551624e-01,2.231841148792977972e-02,-5.554594932403435908e-02,4.251519293411123446e-01,-1.365202203555987703e-01,-1.596908116711709957e-01,-1.882010394960240973e-01,-1.756824226153854418e-01,-1.898392042611360964e-01,-3.766931260158835199e-02,-6.906651722269792348e-02,2.767481716846173154e-02,2.231113078982244202e-02
2.356336726766723039e-02,-3.029414908080253072e-02,1.673048341255311544e-01,1.025628455286071716e-01,-1.639350220229381372e-01,-2.589693218164259569e-01,-1.077734295072347581e-01,-8.789985734739544365e-02,-1.950895994616853313e-01,-1.216232644940981322e-01,1.841235364451090095e-01,1.943668306289624281e-01,2.886880158526476947e-01,1.306563949097490351e-01,-1.966440683991067112e-02,-1.255015259039052311e-01,1.007389941901457031e-01,5.777918306768740908e-02,-2.218732943983776629e-01,-2.514012406737014538e-01,-4.484924628121057799e-02,-9.841562373966110389e-02,-6.673933655409150512e-02,-1.356820641062700394e-01,-1.265781585912076068e-01,2.345325419925221866e-02,-1.094632964806792341e-01,1.350354300344408509e-01,1.524026301287622343e-01,2.652868462549081569e-02,-1.851549632257269984e-01,1.000000000000000000e+00,-2.101510772964738094e-01,-2.344119862617855266e-01,-1.449818606199955451e-01,-2.425308826326287304e-01,-7.891363820964181208e-02,-1.237853927430040829e-01,1.788507921930826694e-01,1.608412252484423266e-01,1.788405544465617725e-01,2.407188099910783641e-01,1.104332903591390552e-01,2.857661885884340072e-02,6.947218864546525485e-02,-3.570846457194623569e-02,-2.008528187101815132e-01
-2.241485280771162159e-01,-1.509671514755897836e-01,-1.521410040872965275e-01,-1.454317957267373673e-01,3.393660520461355690e-01,5.199767988764829596e-01,2.249686570938848676e-02,3.916313980410954937e-02,3.158759066873327859e-01,1.920777786391285324e-01,-4.095142482920425403e-02,-1.345964032385941166e-02,-3.863301888694851138e-01,-2.272639806143377239e-01,-2.078356953626201986e-01,-9.589223288242067211e-02,-1.983425299798514674e-01,-1.675881238064072520e-01,2.163184344811166504e-01,1.851755730496881802e-01,-1.510447112972588546e-01,-1.300786837119930761e-01,-1.395539633295764803e-01,-1.064178922787388515e-01,-1.190810194761587337e-01,-1.438182575384349127e-01,-1.032611611616572611e-01,-1.016146050409419965e-01,-2.133878520900635567e-01,-2.116708718288149160e-01,9.819578538719525573e-02,-2.101510772964738094e-01,1.000000000000000000e+00,3.681695019065442387e-01,3.125889580944450907e-01,6.924084186418754117e-01,2.224682991228640327e-01,7.644923995840258168e-02,-1.506144422303863084e-01,-1.989729770183188695e-01,-1.496348130281595357e-01,-1.488150688621947826e-01,-1.935809552517145649e-01,-2.029717304549653323e-01,-2.557777602322077182e-01,-1.889026823008606859e-01,1.398141921279081601e-01
-2.018762538098287374e-01,-1.308408914601518758e-01,-2.355870064127026375e-01,-1.563864170867667047e-01,1.646669294085450486e-01,3.273761353249409756e-01,1.051347010742791771e-01,-2.984285174434316359e-02,1.628557263749244866e-01,1.889410873833660964e-01,-1.465117582705313393e-01,-8.521340089025002118e-02,-4.806404350267834968e-01,-1.828355868454545341e-01,-1.171191854635006968e-01,-4.925021091254332822e-02,-2.156878613869968042e-01,-1.562097586570209140e-01,2.053366210807924530e-01,2.532730164686726737e-01,-1.272842183962387963e-01,-3.054754841130646187e-02,-1.081701596409623961e-01,-3.043510078972252314e-02,9.165033024578160201e-03,-8.236977430788668120e-02,-6.236265835287350262e-02,-1.427313641658538024e-01,-1.227664283697678660e-01,-2.212740176451646334e-01,3.212957140286512026e-01,-2.344119862617855266e-01,3.681695019065442387e-01,1.000000000000000000e+00,4.875285335829311339e-01,3.461768509055560550e-01,2.779109485330673590e-01,2.526067586469120108e-01,-2.304955740161062638e-01,-1.951624689714324679e-01,-1.904922601341342558e-01,-1.982590160683558311e-01,-2.376590866152741011e-01,-1.140331893021351017e-01,-2.205294964005823088e-01,-1.335115564388154874e-01,8.152652254316554437e-02
-1.518331080610799133e-01,-1.773309256594468863e-01,-1.471285287386094598e-01,-1.809478804204818492e-01,1.292881318987731398e-01,3.287212449738631803e-01,3.315087262108574323e-02,1.539895214673758610e-02,2.941890926327335176e-01,1.200075283959476380e-01,-1.253082339756072527e-01,-3.624485743385037068e-02,-3.783803994087021616e-01,-2.330049982979934542e-01,-1.402093331000849874e-01,-1.188263274516653673e-01,-1.851835682862932042e-01,-1.279819402580641696e-01,1.398426427124013771e-01,2.927179121195300215e-01,-6.100578138739064932e-02,-7.550038830781775900e-02,-1.236254226161450226e-01,-4.595893100844585660e-02,-9.443098155592579215e-03,-1.271639133955271839e-01,-8.465907758331633892e-02,-1.099841794522198046e-01,-8.288856301109098768e-02,-1.720341933546102320e-01,1.891044042089551624e-01,-1.449818606199955451e-01,3.125889580944450907e-01,4.875285335829311339e-01,1.000000000000000000e+00,3.240131772994568893e-01,2.605792206646954101e-01,1.750090123631704297e-01,-2.338607192593431250e-01,-2.283889269660873689e-01,-1.337547788380600289e-01,-2.517570289077270540e-01,-1.296749147256231471e-01,-8.041810576909143304e-02,-1.242329280395528535e-01,-2.085034190684695310e-01,1.213284487646870136e-01
-1.822245028296244351e-01,-1.971253257781435120e-01,-2.280472571139040283e-01,-2.199754294177859726e-01,3.506961909263396904e-01,7.067539811727184818e-01,3.341292977644280682e-02,5.102159798416087966e-02,4.499432085230516409e-01,3.226453185918304323e-01,-4.115949113243763668e-02,2.454569511443431551e-02,-2.848252773076200284e-01,-2.091034812391056319e-01,-2.964134727566667959e-01,-1.482067888056229354e-01,-2.357523986737355692e-01,-2.062448702358968822e-01,2.008363297837874872e-01,2.300302677901341353e-01,-1.890923002735690472e-01,-1.221178785887004625e-01,-1.547582795111869525e-01,-1.305689599668625189e-01,-1.391094555033871027e-01,-1.924052787507202766e-01,-7.028244199735894648e-02,-1.061541039182140322e-01,-2.281032953551445364e-01,-2.371636358701266212e-01,2.231841148792977972e-02,-2.425308826326287304e-01,6.924084186418754117e-01,3.461768509055560550e-01,3.240131772994568893e-01,1.000000000000000000e+00,2.421997496353418822e-01,-4.482343199153263763e-02,-1.804027033907619759e-01,-1.835253343965245476e-01,-1.568530781262074403e-01,-1.471543983242444564e-01,-2.066267212679515075e-01,-2.028164492823960885e-01,-2.600433611393697109e-01,-2.572394160226587068e-01,2.193175634890998649e-01
-2.866285503431977300e-01,-2.390309221715453680e-01,-2.892121025736562046e-01,-2.846766478696954317e-01,-2.941038390055475404e-02,2.343764883559185108e-01,-8.304954404090052200e-02,-1.215540285265159365e-01,6.616673985694125626e-02,7.238683251907632732e-01,-1.346880854611408884e-01,-4.975542453247858848e-02,-4.420594577877869913e-01,4.446946687317049896e-01,-4.152555573039162229e-01,-2.530810495659020498e-01,-2.460591577479742387e-01,-2.323673865922945003e-01,1.429409454436522675e-02,1.299386366890041555e-01,-2.939372503925115621e-01,-2.235235498440710233e-01,-2.261871103072821687e-01,-2.281091767548488192e-01,-2.000947323373793163e-01,-2.030469051318423424e-01,5.999940281128111064e-01,-1.061717725909920584e-01,-2.612037402505276718e-01,-2.256419719753203768e-01,-5.554594932403435908e-02,-7.891363820964181208e-02,2.224682991228640327e-01,2.779109485330673590e-01,2.605792206646954101e-01,2.421997496353418822e-01,1.000000000000000000e+00,-8.541595780425262352e-02,-2.460245177385438076e-01,3.699529207348190574e-01,-1.794554881972777460e-01,3.290110343518531377e-01,-2.266381666026644481e-01,-2.524536090410084421e-01,-3.497651411529294485e-01,-2.381392826681373587e-01,2.405400742275141945e-02
-1.133546272206735345e-01,-6.100669830514298536e-02,-1.639718293647361436e-01,-2.330721981073338722e-02,-6.253655909974614735e-02,-9.656341502518608899e-03,1.384592643759381958e-01,1.789127853614802185e-02,1.062369491419277584e-01,-5.220290030747821303e-02,-1.522375575312793772e-01,-8.521346087198582164e-02,-2.021303556838392468e-01,-1.266608219346199160e-01,3.479713403739188859e-02,9.126566254277215795e-02,-2.804976264516742188e-02,-4.778989034924296248e-02,9.684911375601806816e-02,2.867212464475079464e-02,1.214702585889097450e-02,7.513215762454314439e-02,4.377816319027259123e-02,1.444816860320072838e-01,-1.340890462333656774e-01,2.854420224395052760e-02,-4.679249230293520967e-02,-8.544078246771707325e-03,-1.618211715342638968e-01,-6.414288406285353905e-02,4.251519293411123446e-01,-1.237853927430040829e-01,7.644923995840258168e-02,2.526067586469120108e-01,1.750090123631704297e-01,-4.482343199153263763e-02,-8.541595780425262352e-02,1.000000000000000000e+00,-8.129550201665763920e-02,-1.437998247078348391e-01,-8.836042782335006007e-02,-2.064035126280551746e-01,7.813828079471748719e-03,2.810153394918325168e-03,-1.083584652459008285e-02,-1.701037612346096087e-02,-8.157532496115303677e-02
6.826582158794043675e-02,1.047498229091332472e-01,8.417873640852320538e-02,1.563050171685413936e-01,-1.671369745716978217e-01,-1.692832840448833809e-01,3.198174673467105156e-02,-1.065700069024059921e-01,-1.884667820692893236e-01,-2.021168967748289136e-01,1.134032891181352976e-01,6.003635126773826380e-02,1.490519380799725790e-01,-8.030689307574721825e-02,-1.503806550854312057e-02,-4.238934274264997276e-02,8.220198002691497807e-02,1.098522472234541997e-01,-1.999181515581067159e-01,-2.334041732309218298e-01,-1.196119407311340734e-02,-9.444829992289932585e-02,4.872199721503232828e-02,-5.586420142939921285e-02,-9.235235040550972274e-02,1.437779170428010386e-02,-1.869747019123835230e-01,8.937968888451972710e-03,1.034049410447147738e-01,1.272010902187259082e-02,-1.365202203555987703e-01,1.788507921930826694e-01,-1.506144422303863084e-01,-2.304955740161062638e-01,-2.338607192593431250e-01,-1.804027033907619759e-01,-2.460245177385438076e-01,-8.129550201665763920e-02,1.000000000000000000e+00,1.168695551003698374e-01,2.256654245936893788e-01,1.393015235571377908e-01,1.728652526936076128e-01,-9.669828481817582463e-03,2.149462509497461205e-01,3.614822260366539614e-02,-1.397877514289323497e-01
-9.647630928863394628e-02,-1.159412874903286983e-01,-9.541180400192145195e-02,-3.987920749854732827e-02,-2.267728078712440420e-01,-1.616354423371821614e-01,-1.608360652130163271e-01,-1.554483646386457529e-01,-2.472411208192037135e-01,3.576313636992410894e-01,4.538261228625703469e-02,2.613076838213711228e-02,4.013096366746222998e-02,4.877095471745267474e-01,-1.726846962964563303e-01,-1.407738784671583310e-01,-6.396115818285712240e-02,6.684184620846403933e-03,-2.110188792087289433e-01,-2.714912455261607738e-01,-1.294940888324256356e-01,-1.542222040634197433e-01,-6.908234950403328856e-02,-2.018280904056135583e-01,-1.542933828566310783e-01,-1.081230373217165058e-01,4.281040487376160941e-01,-3.172807483988111799e-02,8.052051370788796542e-03,-1.193082785181594913e-01,-1.596908116711709957e-01,1.608412252484423266e-01,-1.989729770183188695e-01,-1.951624689714324679e-01,-2.283889269660873689e-01,-1.835253343965245476e-01,3.699529207348190574e-01,-1.437998247078348391e-01,1.168695551003698374e-01,1.000000000000000000e+00,2.120457469787940391e-02,4.799684973326975856e-01,-5.939115103753832281e-02,-1.378353094637737308e-01,-1.879973365517911554e-01,-2.414549564995415940e-02,-2.169956010940938540e-01
7.612653775773681186e-02,9.415964117431868674e-02,7.363218364127741000e-02,6.670178092002594650e-02,-8.435942439354336686e-02,-1.672926513945366955e-01,-9.400898599528068056e-02,-9.055764060512695723e-02,-1.463536937317055364e-01,-1.933440326308386026e-01,2.088425676399724429e-01,1.366814495399225060e-01,-9.328384468168303412e-02,-4.187643846671011000e-02,-1.256937237503445194e-02,-4.893311572111976732e-02,5.043816502721249623e-02,-3.944827331674842508e-02,-2.267850227177496125e-01,-1.518052535823442295e-01,-1.561262742091584221e-01,-1.034016280005747163e-01,3.986239088676279962e-02,-1.111756371581095471e-01,-1.249615307291703503e-01,4.631847600792275699e-02,-1.476136005361341208e-01,1.382621539310374126e-01,1.652492756823311093e-01,3.918106538497730801e-02,-1.882010394960240973e-01,1.788405544465617725e-01,-1.496348130281595357e-01,-1.904922601341342558e-01,-1.337547788380600289e-01,-1.568530781262074403e-01,-1.794554881972777460e-01,-8.836042782335006007e-02,2.256654245936893788e-01,2.120457469787940391e-02,1.000000000000000000e+00,1.391207322522041712e-01,1.580366405974210908e-02,2.331262139586491589e-02,6.349908367714791890e-02,2.467265177727901142e-03,-1.244480613150965864e-01
-1.556684357797977203e-02,-7.821981894941226754e-02,-3.694311907234891501e-02,7.168664829227694435e-02,-1.927735086646228668e-01,-1.295743596020288435e-01,-1.780086619690714189e-01,-1.922090099025685617e-01,-2.646286064830508100e-01,3.117666001987708380e-01,7.807693190301914776e-02,7.293512241351493564e-02,-1.449831622919447137e-02,5.105638411606912008e-01,-2.017732153068611811e-01,-1.458208009650441006e-01,4.749500233687417756e-03,-1.077635130498000027e-01,-1.730889879941276965e-01,-2.757019263971518530e-01,-1.816507750209880034e-01,-2.450182393354568000e-01,-1.438643533652094186e-01,-3.111239114915034243e-01,-3.099141319011934903e-01,-2.915805647646511553e-02,3.108420069911547734e-01,2.284817150104988953e-02,-7.712037348187794628e-02,-5.691327168453753221e-02,-1.756824226153854418e-01,2.407188099910783641e-01,-1.488150688621947826e-01,-1.982590160683558311e-01,-2.517570289077270540e-01,-1.471543983242444564e-01,3.290110343518531377e-01,-2.064035126280551746e-01,1.393015235571377908e-01,4.799684973326975856e-01,1.391207322522041712e-01,1.000000000000000000e+00,-8.548338503005660505e-03,-1.140557642840722419e-01,-1.178817122450219051e-01,-1.055990917117871908e-01,-3.030420891453292076e-01
1.890940038906922804e-01,1.158961631747175425e-01,1.113085183763108804e-01,1.647761026155001585e-01,-6.810251693371018045e-02,-2.079822391474011600e-01,1.540081387039317698e-02,1.457216611865732626e-02,-1.729213774121231562e-01,-3.142004496350664922e-01,1.945440531969958855e-03,-3.434195934456024668e-02,-1.873808992601369572e-01,-8.470956432755614995e-02,1.019809091022423064e-01,-1.237721294616252188e-01,1.504499223505077199e-01,1.068968693643407020e-01,-1.365880620485168673e-01,-1.204948248332966126e-01,1.302581646883252953e-01,1.720644924743928994e-02,4.197138476758897549e-03,-2.613117154658759975e-02,-6.306005419265856005e-02,-1.075459436148192179e-02,-1.784320510883737054e-01,7.010095326185634100e-03,5.114656811774045964e-02,1.530880581371952542e-01,-1.898392042611360964e-01,1.104332903591390552e-01,-1.935809552517145649e-01,-2.376590866152741011e-01,-1.296749147256231471e-01,-2.066267212679515075e-01,-2.266381666026644481e-01,7.813828079471748719e-03,1.728652526936076128e-01,-5.939115103753832281e-02,1.580366405974210908e-02,-8.548338503005660505e-03,1.000000000000000000e+00,1.463281272369909292e-01,3.132242348925478592e-01,1.401043113196764334e-01,-1.659449238621872949e-02
