alibaba/qwen3.6-plus,alibaba/qwen3.7-max,alibaba/qwen3.7-plus,anthropic/claude-fruitcake-eap-high,anthropic/claude-haiku-4-5-20251001-thinking,anthropic/claude-opus-4-7,anthropic/claude-sonnet-4-6,anthropic/claude-sonnet-5-high,cohere/command-a-plus-05-2026,deepseek/deepseek-v4-pro,google/gemini-3-flash-preview,google/gemini-3.1-flash-lite,google/gemini-3.1-pro-preview,google/gemini-3.5-flash,grok/grok-4.20-0309-reasoning,grok/grok-4.3,grok/v9-carrot,grok/v9-potato,grok/v9-stickynote,grok/v9m-exp-0805-row17-47p8-api-medium,kimi/kimi-k2.6,kimi/kimi-k2.6-thinking,kimi/kimi-k2.7-code,meta/blue_tower,meta/emerald_lagoon,meta/glassy_lagoon,meta/super_nova,meta/super_nova_dist,meta/super_nova_max,meta/super_nova_vals,meta/super_nova_xhigh,minimax/MiniMax-M2.7,minimax/MiniMax-M3,mistralai/mistral-medium-3.5,nvidia/nemotron-3-ultra-550b-a55b,openai/firefly-alpha-high,openai/gpt-5.4-mini-2026-03-17,openai/gpt-5.4-nano-2026-03-17,openai/gpt-5.5-high,openai/gpt-5.6-luna,openai/iris-alpha,openai/iris-alpha-code-mode,openai/joule-alpha-high,openai/kindle-alpha,openai/nova-alpha,poolside/laguna-m.1,poolside/laguna-m.1:fast,poolside/laguna-xs.2,poolside/laguna-xs.2:fast,xiaomi/mimo-v2.5,xiaomi/mimo-v2.5-pro,zai/glm-5.1-thinking,zai/glm-5.2-high,zai/glm-5.2-max-tokens-48k-top-p-1
4.292108434084759283e-01,4.632665836190039133e-01,4.773306855840496743e-01,2.719367202713395271e-01,4.875277995069112191e-01,3.741761970629670642e-01,4.979083177445243202e-01,4.982711932650419895e-01,2.377430106868228810e-01,3.825184261187246637e-01,4.009245450257660215e-01,4.273842555534071441e-01,3.460716064669187020e-01,3.169872032708746512e-01,4.961193778412911759e-01,4.312201928259560280e-01,4.447763748037875664e-01,4.076528147707247918e-01,3.935120623803545215e-01,3.893098135840039609e-01,3.909231951261157856e-01,5.056103343021070007e-01,4.296446006178790689e-01,6.478143518827724767e-01,6.055094110611182190e-01,6.533329966690417656e-01,5.656545950909492859e-01,5.775353766869084637e-01,5.472880964005706339e-01,5.932322991701712844e-01,1.000000000000000000e+00,5.292377467571569571e-01,5.135616722449564131e-01,3.616486457853810843e-01,5.249223545067114305e-01,4.426989283896130556e-01,2.956561979945412921e-01,4.430006248056150286e-01,2.137871395445666289e-01,4.318143451314941372e-01,3.368194819890372171e-01,3.667971066091303411e-01,3.304508195128161296e-01,2.039247203879205605e-01,2.595253907896866163e-01,3.277061061680061060e-01,4.020151261036848389e-01,3.020799041422119746e-01,4.485098695100203647e-01,4.867856079232465438e-01,4.683515110043762752e-01,4.100878607206014381e-01,5.025189076296060486e-01,5.246421073675952007e-01
6.164533136276394432e-01,4.630821773376584405e-01,5.452196382428942112e-01,2.605591124380223778e-01,6.904769424634193964e-01,5.438954584694387639e-01,6.123305506541342202e-01,4.700355078468721470e-01,2.509505737713911833e-01,5.906976744186047679e-01,5.453144791314092910e-01,5.065241539484169886e-01,4.547981891871430982e-01,4.298241658565863932e-01,5.220177515449688777e-01,5.595992805731806463e-01,4.127238618003608028e-01,4.479780229076942288e-01,4.427909441122878653e-01,3.700181237753753516e-01,5.465525033507526720e-01,5.923152248491982963e-01,3.520605873459494162e-01,4.892936798141767074e-01,4.897622991151436844e-01,5.407351128343031998e-01,5.453144791314092910e-01,4.700355078468721470e-01,4.015873015873016039e-01,4.301073883527477548e-01,5.292377467571569571e-01,1.000000000000000000e+00,5.539201707836052258e-01,4.359656392567540228e-01,5.681717600657130163e-01,3.590692604115784947e-01,4.085974587223949461e-01,3.249659017580162623e-01,2.564794358601077962e-01,2.687739237437726803e-01,1.341940433247885422e-01,2.218988124851354604e-01,3.399881853437873858e-01,1.963470739173221180e-01,2.915660938591908002e-01,4.297248235879401190e-01,5.111963327097530652e-01,5.475652789498761663e-01,5.222333217408879902e-01,6.876276421284426288e-01,5.182114573638009203e-01,5.007897818523071587e-01,4.212876211139069960e-01,3.355363208021173160e-01
6.703550344195385868e-01,6.427414147078972517e-01,5.943618893942408388e-01,3.066109210774441984e-01,6.437526210259755244e-01,7.531215679930393092e-01,6.785878036091917975e-01,4.939849187727318180e-01,4.230927293660148858e-01,6.452908446151207622e-01,5.272369880112091067e-01,6.644907710728740202e-01,4.920388306782998433e-01,3.390732873098114553e-01,6.215460068144458283e-01,5.838982126714648002e-01,4.792281292860514630e-01,4.698391054629519892e-01,4.962145387532882479e-01,5.526080262281443112e-01,5.730724488120818583e-01,6.219232066924297309e-01,4.916212902726319611e-01,6.551291864220737393e-01,5.969918335020789613e-01,5.285576636655647809e-01,5.403455771968038723e-01,4.903220713804161690e-01,6.892160467542214342e-01,5.769705065710932779e-01,5.135616722449564131e-01,5.539201707836052258e-01,1.000000000000000000e+00,5.649908247821560092e-01,6.492247138072761992e-01,4.870889158133248631e-01,5.661384614871567411e-01,4.040318992656964925e-01,2.993797277629293152e-01,3.501688209731547152e-01,3.438561353037902224e-01,4.023724548969264680e-01,3.222452136253028954e-01,1.647196868049645435e-01,3.919503042499107859e-01,6.264989054876831664e-01,5.219059299116921569e-01,4.936858466345792062e-01,4.748359583234162407e-01,4.618976173492505000e-01,5.711704339802162744e-01,5.706299109180643647e-01,5.961755893842002330e-01,5.859013360284843763e-01
5.334404634636737974e-01,4.435971898623788934e-01,4.434544728831659732e-01,2.119257923898060780e-01,4.740941823317896264e-01,4.521292586084558196e-01,4.195112229122592851e-01,4.014788205224535389e-01,3.526933713419243555e-01,3.509805543672450678e-01,4.064653421871738948e-01,5.466218597377678901e-01,3.202880774934536712e-01,2.615825313990080558e-01,5.158982449145362859e-01,4.089792638163703975e-01,3.573781716472115288e-01,3.716853973250355825e-01,3.703939756417444218e-01,4.061938971660348785e-01,4.631491170422271653e-01,6.320428645559391656e-01,4.521292586084558196e-01,4.598520374187060611e-01,5.012804118276029675e-01,4.819348784550395726e-01,3.988759946757515773e-01,4.014788205224535389e-01,3.913454490654026396e-01,3.932737119243198132e-01,3.616486457853810843e-01,4.359656392567540228e-01,5.649908247821560092e-01,1.000000000000000000e+00,4.892700368520450094e-01,2.935957712036727507e-01,4.064653421871738948e-01,2.005868326251187550e-01,1.203313675192373561e-01,2.181582705754189777e-01,1.927742846781118069e-01,2.723835210252556482e-01,1.525347717741431242e-01,8.381490638178754754e-03,2.166455329225298043e-01,3.861148935245605762e-01,4.000691793295089171e-01,4.376480836325845059e-01,4.136643174685714075e-01,3.859431884045246286e-01,3.922980005692897620e-01,5.096755123615376304e-01,3.716853973250355825e-01,3.530953251562029549e-01
5.603398397893943894e-01,4.653048324868290231e-01,5.732059747910750458e-01,2.477200590062081653e-01,6.503296659588913009e-01,4.609561311707108255e-01,5.828413058076761244e-01,5.530380310880864680e-01,4.709893692170695201e-01,5.484216841407051346e-01,4.408637399757360797e-01,6.008273023207295616e-01,4.424024970066830487e-01,3.199488541244789874e-01,6.999477815925244650e-01,6.266728490684219111e-01,3.978098715670284613e-01,4.503414187709520178e-01,4.185005482360773521e-01,4.529219281218772042e-01,5.122504127112700312e-01,5.842842044531795231e-01,5.094198582233064876e-01,6.036766222251997993e-01,5.166082924303900814e-01,4.796652748980677616e-01,5.734042553191489588e-01,5.530380310880864680e-01,6.355935769589350359e-01,5.996452852187753590e-01,5.249223545067114305e-01,5.681717600657130163e-01,6.492247138072761992e-01,4.892700368520450094e-01,1.000000000000000000e+00,4.151471000330357319e-01,5.070057083549558419e-01,5.398538827314235400e-01,2.299648930087225540e-01,3.875727849348130083e-01,1.810538780629678823e-01,2.630988623294479023e-01,3.188730577680287670e-01,1.810538780629678823e-01,3.357953900797534530e-01,6.607750447125391169e-01,5.777902196949807889e-01,4.929252016219899946e-01,5.775678834741680978e-01,4.835156062632389729e-01,5.126738808838203765e-01,4.923038645750401621e-01,4.314312604527739681e-01,3.551820071688095437e-01
3.869726000512389574e-01,4.332581302638349730e-01,3.136799509028468935e-01,2.273407136236200721e-01,4.090447787893933262e-01,5.326080319586917744e-01,4.988658575544244744e-01,4.397639499913604810e-01,2.988071523335983914e-01,3.635063690968008965e-01,3.937640782350698698e-01,2.941292563597576737e-01,4.666852345186086604e-01,4.264355981239364435e-01,3.648437606139909861e-01,2.448453637232123614e-01,4.555064681083570988e-01,4.609765183970659375e-01,4.757145204994087662e-01,5.025979391513564210e-01,3.748979204025382206e-01,3.405547487473123414e-01,3.749751615135183958e-01,4.595285317331690988e-01,4.244394931844700514e-01,4.177571189751038694e-01,3.394029912526350667e-01,3.835826524153718164e-01,4.031367029047077666e-01,4.275527552332849535e-01,4.426989283896130556e-01,3.590692604115784947e-01,4.870889158133248631e-01,2.935957712036727507e-01,4.151471000330357319e-01,1.000000000000000000e+00,3.438343392081446015e-01,2.736631060285127370e-01,3.594407372019158275e-01,4.449964885719827068e-01,2.363415447282355697e-01,2.759173985232358239e-01,3.382323131110523962e-01,1.701056977980294205e-01,3.652583785364853508e-01,2.751246421648843032e-01,3.081006104155660230e-01,2.344116209205050205e-01,3.694271603428847528e-01,3.519556820294663657e-01,2.244046662358471778e-01,3.405547487473122859e-01,5.652591241012865364e-01,5.413015451776386211e-01
6.114602139626295063e-01,6.340817010155106459e-01,5.950348554825254377e-01,3.986771519457655288e-01,5.650917126225238896e-01,4.377466954754314354e-01,4.768912890150298067e-01,4.146042708280860412e-01,4.186969812664837476e-01,5.499257395217547195e-01,5.025406504065039748e-01,5.199713216796862936e-01,5.388904215742396087e-01,4.043237163627735886e-01,4.408637399757360797e-01,4.284622637212899265e-01,3.889295534359981654e-01,4.125288541749750904e-01,4.254753588586945301e-01,5.078327996328545479e-01,5.012814514822653278e-01,5.467132734597823784e-01,4.377466954754313799e-01,6.626839423630423997e-01,5.039179831810657317e-01,5.382511362870362470e-01,4.063310845874415489e-01,3.633610463437159099e-01,4.984447862792268369e-01,5.277438710024160429e-01,2.956561979945412921e-01,4.085974587223949461e-01,5.661384614871567411e-01,4.064653421871738948e-01,5.070057083549558419e-01,3.438343392081446015e-01,1.000000000000000000e+00,4.692525322909376628e-01,3.632177088220694960e-01,3.403729682211186769e-01,3.667121084084628002e-01,4.478533280392081317e-01,3.275312367774758648e-01,1.860624166279101210e-01,3.753199854303186922e-01,5.083595850567639296e-01,3.729151775408815483e-01,4.185005482360771856e-01,3.814138974245566138e-01,3.536560781907318596e-01,4.707295318699767916e-01,5.467132734597823784e-01,5.544685501346637846e-01,4.688557928458849666e-01
3.833657393513247302e-01,2.918927594263315273e-01,4.858429070961399754e-01,2.244337128107235235e-01,5.081162577338473874e-01,1.948116011286765148e-01,3.375167376626537208e-01,3.518228964263941938e-01,2.772644253152085070e-01,4.081352492626197925e-01,4.054135161136330767e-01,4.244638656261405241e-01,3.492492226419454115e-01,3.410660062552344773e-01,4.259263838840887106e-01,3.985849056603772977e-01,3.123673441659506889e-01,2.944826528689296619e-01,2.507429436883993890e-01,3.564290082347439381e-01,3.890748424299444452e-01,5.317356179875906141e-01,3.443181787390562354e-01,5.533208206827839870e-01,4.241071428571429047e-01,4.316853862794903796e-01,4.336106227685954106e-01,3.518228964263942493e-01,4.506969110474416951e-01,4.556903769309549879e-01,4.430006248056150286e-01,3.249659017580162623e-01,4.040318992656964925e-01,2.005868326251187550e-01,5.398538827314235400e-01,2.736631060285127370e-01,4.692525322909376628e-01,1.000000000000000000e+00,2.467916586822077873e-01,3.307438117912535058e-01,2.170188817646993285e-01,2.338535866733713331e-01,3.005684768084642133e-01,2.855511602167097249e-02,2.507429436883993890e-01,3.872543949532898377e-01,3.746362795950385904e-01,3.291865301694795187e-01,3.273268353539884878e-01,3.666734409105680270e-01,3.668730340265186074e-01,4.366284342824930387e-01,3.102071475834107805e-01,2.468027840003080287e-01
3.197868354537006241e-01,3.419262091784177615e-01,1.750686574110898175e-01,3.085506147302352065e-01,2.687026018948009409e-01,3.536346578947937025e-01,2.426256698231873954e-01,1.717133611629772516e-01,2.567762955065477359e-01,1.750686574110898175e-01,1.457812572823272423e-01,1.702102815364503474e-01,3.863569705382230435e-01,4.605481664848979917e-01,1.874532699506415712e-01,2.305260303136165423e-01,3.961540092946542746e-01,3.947877726057145154e-01,3.798962952500650747e-01,3.747739428343859758e-01,2.803745806963637288e-01,2.388828488608509271e-01,2.392234450464781059e-01,4.001155260158803517e-01,3.080616184861621476e-01,3.171012483943719817e-01,2.812305001427817253e-01,2.339594545845564977e-01,2.921928951713718137e-01,2.678385007977578391e-01,2.137871395445666289e-01,2.564794358601077962e-01,2.993797277629293152e-01,1.203313675192373561e-01,2.299648930087225540e-01,3.594407372019158275e-01,3.632177088220694960e-01,2.467916586822077873e-01,1.000000000000000000e+00,3.724023595488251681e-01,1.868350416708068618e-01,4.473962434942994060e-01,5.177013674719751490e-01,1.868350416708068340e-01,3.798962952500649637e-01,1.627695162280564656e-01,1.494653034016967252e-01,7.727101252333980208e-02,1.166710509703336729e-01,2.342456804566442896e-01,1.642920677464108914e-01,3.349607822478682384e-01,3.947877726057145154e-01,3.447731587855483171e-01
2.636951929446846310e-01,4.031535316832140503e-01,4.385817092230693270e-01,3.958810068649885050e-01,3.194405130851138419e-01,3.800457869044041592e-01,3.750036205120012567e-01,4.206977348492943469e-01,1.742956618720006845e-01,3.710612902430631133e-01,2.296416513876309295e-01,2.328193451908634470e-01,4.123779500857204794e-01,2.844793455655434400e-01,3.318391778450134333e-01,2.420544176361346111e-01,5.062626591204830717e-01,3.646476025277120558e-01,4.655694693655008654e-01,4.640487139809215122e-01,1.558679992584169338e-01,3.658026727627203267e-01,2.052512089553401864e-01,4.125585574200534289e-01,4.071123162613123347e-01,4.465958968688236164e-01,4.055149751848100559e-01,4.401528611247227385e-01,3.926977143223808198e-01,6.258814558953201823e-01,4.318143451314941372e-01,2.687739237437726803e-01,3.501688209731547152e-01,2.181582705754189777e-01,3.875727849348130083e-01,4.449964885719827068e-01,3.403729682211186769e-01,3.307438117912535058e-01,3.724023595488251681e-01,1.000000000000000000e+00,2.762610056103961820e-01,4.686999401187041947e-01,3.953803585360601280e-01,2.028139708861820545e-01,3.430878152424393090e-01,1.741854106277038183e-01,2.608676655754968432e-01,2.640092927880775542e-01,2.318620454232088735e-01,2.748216535119012982e-01,2.046262489021433151e-01,3.102057207711497178e-01,3.646476025277120558e-01,3.096444150724015909e-01
2.480404815175314970e-01,3.472762843362818819e-01,2.254093017982159441e-01,4.246805701575905312e-01,1.604897769211368064e-01,2.504142239465265707e-01,1.478542761552658902e-01,5.010044608139430089e-01,2.112676056338028130e-01,2.254093017982159441e-01,2.462789805547610789e-01,2.595238431362077436e-01,4.706191372033700637e-01,3.209506495517271962e-01,2.416346433463943955e-01,1.439631914751338670e-01,3.860207730774749546e-01,3.638369361912684452e-01,1.860930698081758594e-01,4.067278590127759719e-01,2.073103783644055509e-01,2.678042264772976244e-01,2.504142239465266262e-01,3.596591732211911197e-01,3.379347780266396262e-01,3.175328901609810184e-01,2.972545803818711294e-02,2.917241164233086437e-01,1.441938469989701432e-01,4.157404813584405501e-01,3.368194819890372171e-01,1.341940433247885422e-01,3.438561353037902224e-01,1.927742846781118069e-01,1.810538780629678823e-01,2.363415447282355697e-01,3.667121084084628002e-01,2.170188817646993285e-01,1.868350416708068618e-01,2.762610056103961820e-01,1.000000000000000000e+00,6.490251520793265394e-01,4.131280483983319485e-01,4.387387387387388094e-01,3.196598699124311715e-01,1.705224733125299819e-01,1.305578432541719958e-01,1.965966871548384121e-01,5.234239225902136833e-02,1.368227553085056281e-01,2.873141677295386609e-01,2.073103783644055231e-01,3.638369361912685007e-01,4.210878166819364554e-01
3.369398740592662866e-01,4.438118188405090203e-01,2.500051940676826789e-01,3.273504341309453336e-01,2.237915591450827801e-01,2.851515930234166940e-01,2.287640045805174049e-01,4.009596555237029403e-01,2.197492626394534632e-01,2.500051940676826234e-01,2.717460547159849527e-01,2.405309438581972326e-01,4.389614026559953142e-01,3.645174349368768829e-01,2.630988623294477913e-01,2.270408706524399411e-01,2.911402964073584454e-01,3.332965863959261310e-01,2.282302370324545138e-01,5.900400175653651713e-01,2.352283303607054787e-01,2.942010667046570105e-01,2.851515930234166940e-01,4.516969010472492996e-01,4.281325431456775021e-01,4.216788483507140084e-01,1.824307136375911964e-01,4.009596555237029403e-01,2.573957808351147736e-01,5.175964321130928081e-01,3.667971066091303411e-01,2.218988124851354604e-01,4.023724548969264680e-01,2.723835210252556482e-01,2.630988623294479023e-01,2.759173985232358239e-01,4.478533280392081317e-01,2.338535866733713331e-01,4.473962434942994060e-01,4.686999401187041947e-01,6.490251520793265394e-01,1.000000000000000000e+00,4.652777777777778456e-01,4.145329794065523710e-01,3.584385132881496294e-01,2.497384451115624016e-01,2.100384904709069189e-01,2.097327428893215051e-01,1.360827634879543391e-01,2.310344266945573433e-01,3.147065564732891563e-01,3.531738030486085700e-01,4.561263842809671898e-01,4.548392842402055325e-01
3.342540095926306853e-01,3.759904375167314461e-01,3.054204540412610580e-01,3.254860695268779192e-01,3.451114125541400179e-01,4.068381021724862268e-01,2.560889471874176482e-01,3.991006202884661014e-01,2.229112850301410986e-01,3.054204540412610580e-01,2.094052169560911836e-01,2.752175962952221888e-01,5.002975305232068015e-01,2.945107752470131901e-01,2.104217880175259237e-01,2.866231207275663495e-01,4.272928359495329342e-01,3.308243625408071042e-01,3.563483225498992324e-01,4.145703444789036185e-01,3.504667010447558018e-01,3.028133194440900122e-01,4.068381021724861712e-01,4.299955012900409379e-01,4.260064336151291875e-01,4.197591583542430449e-01,2.396312118849253103e-01,3.310187497686689628e-01,2.288784864333653635e-01,3.125050443499247654e-01,3.304508195128161296e-01,3.399881853437873858e-01,3.222452136253028954e-01,1.525347717741431242e-01,3.188730577680287670e-01,3.382323131110523962e-01,3.275312367774758648e-01,3.005684768084642133e-01,5.177013674719751490e-01,3.953803585360601280e-01,4.131280483983319485e-01,4.652777777777778456e-01,1.000000000000000000e+00,4.131280483983319485e-01,4.216788483507141194e-01,2.451066762412692779e-01,2.678160501476152255e-01,1.455543438699112291e-01,1.291053483166580973e-01,2.886579298184576148e-01,1.917651860026187149e-01,3.504667010447558018e-01,3.925034809806185465e-01,3.252407657266860319e-01
1.225947207500443087e-01,2.468182475889501015e-01,1.653451465286314426e-01,2.781822339404372291e-01,1.057633778943889991e-01,1.869188794130768605e-01,1.478542761552658902e-01,2.917241164233086437e-01,2.112676056338028685e-01,1.653451465286314148e-01,6.562928877420831641e-02,1.417789559359231844e-01,2.767066223371666411e-01,1.770191726909010332e-01,1.810538780629678823e-01,7.880090480744171566e-02,2.446386792342844785e-01,2.378389310511015986e-01,1.860930698081758317e-01,3.049244501112927663e-01,8.632268213862133444e-02,8.632268213862133444e-02,5.992819034617730828e-02,1.620975382745521443e-01,2.136529794961812834e-01,1.165048733684175136e-01,2.165711942782203303e-01,2.219640016264304849e-01,1.979131233319198283e-02,2.763592795157263637e-01,2.039247203879205605e-01,1.963470739173221180e-01,1.647196868049645435e-01,8.381490638178754754e-03,1.810538780629678823e-01,1.701056977980294205e-01,1.860624166279101210e-01,2.855511602167097249e-02,1.868350416708068340e-01,2.028139708861820545e-01,4.387387387387388094e-01,4.145329794065523710e-01,4.131280483983319485e-01,1.000000000000000000e+00,1.860930698081758317e-01,1.705224733125299541e-01,1.305578432541719958e-01,1.965966871548384121e-01,5.234239225902136833e-02,7.475882506547214257e-02,1.648752003677982636e-01,1.468165302515134774e-01,3.008379336211849386e-01,2.252159577027081638e-01
3.156280289067796008e-01,4.913839663526222146e-01,3.462641878182316502e-01,4.065077984806242939e-01,4.051210854453416443e-01,2.947372668957474739e-01,3.718994282831750153e-01,4.270833333333334259e-01,2.942534354534347973e-01,1.961788986177968319e-01,3.251646120019427988e-01,3.711663640185315916e-01,5.994731415367060556e-01,5.071227382888690016e-01,2.852825792643376435e-01,3.868591317995597190e-01,4.181123379797208606e-01,4.875853794205627367e-01,3.324999999999999623e-01,4.680706521739130266e-01,3.549688502043307770e-01,3.549688502043307770e-01,4.005099150962375676e-01,4.730212142036822609e-01,4.518663946747574767e-01,4.412698412698412564e-01,2.198455288898215065e-01,3.125000000000000000e-01,3.343669275452116896e-01,3.642012674306869258e-01,2.595253907896866163e-01,2.915660938591908002e-01,3.919503042499107859e-01,2.166455329225298043e-01,3.357953900797534530e-01,3.652583785364853508e-01,3.753199854303186922e-01,2.507429436883993890e-01,3.798962952500649637e-01,3.430878152424393090e-01,3.196598699124311715e-01,3.584385132881496294e-01,4.216788483507141194e-01,1.860930698081758317e-01,1.000000000000000000e+00,2.005466647348415066e-01,2.341259741067026889e-01,2.160246899469286108e-01,1.767766952966368932e-01,2.763893092130363383e-01,3.054370986520755227e-01,4.053551782237653778e-01,3.826395541039240289e-01,3.488979278216363666e-01
4.230512484770687087e-01,3.890112500035846632e-01,4.531700893637944927e-01,2.293410283063720689e-01,6.489590952644873623e-01,3.745138077957736455e-01,4.464290406348505602e-01,4.140393356054126173e-01,4.133189726245622975e-01,5.370505286904807551e-01,4.731947501513559806e-01,6.060937965759011226e-01,2.957764978223668129e-01,2.446659076234562469e-01,4.616843818900596697e-01,5.381385713182244013e-01,2.568519747752405213e-01,2.705478296064106059e-01,2.551847653437147589e-01,3.521370335726267675e-01,4.943362403558232976e-01,4.447335161239960866e-01,3.225308187010920702e-01,5.142148754574289438e-01,3.117479820153283288e-01,3.161654210641994256e-01,5.157537788711251681e-01,4.140393356054126173e-01,5.486341331985489234e-01,3.907603816375422312e-01,3.277061061680061060e-01,4.297248235879401190e-01,6.264989054876831664e-01,3.861148935245605762e-01,6.607750447125391169e-01,2.751246421648843032e-01,5.083595850567639296e-01,3.872543949532898377e-01,1.627695162280564656e-01,1.741854106277038183e-01,1.705224733125299819e-01,2.497384451115624016e-01,2.451066762412692779e-01,1.705224733125299541e-01,2.005466647348415066e-01,1.000000000000000000e+00,6.868430418635880219e-01,5.521265451433381433e-01,6.600347089225787611e-01,3.336106874237535491e-01,4.092423428534896490e-01,4.447335161239961421e-01,3.358841787536944734e-01,3.357619914996963773e-01
3.849874881099513146e-01,4.046206573213967927e-01,4.516031183939102078e-01,1.974832086236409934e-01,6.559176508365895941e-01,3.576271186440677097e-01,4.971062872239010999e-01,4.293274203895030561e-01,4.993982518047657138e-01,4.040378195334864975e-01,4.682871626016242295e-01,5.058527931474896544e-01,3.295520788870334727e-01,2.430862174021988786e-01,4.336157225310159347e-01,5.974771050789096094e-01,2.843070950576427891e-01,3.716482152283669405e-01,2.341259741067026334e-01,2.155629636657183379e-01,5.339587814601618465e-01,4.381476291417054636e-01,3.576271186440677652e-01,5.136571146864506998e-01,3.505513478258479587e-01,3.467344466600320030e-01,5.275475918954172228e-01,4.293274203895030561e-01,4.952308186031472159e-01,4.743416490252568840e-01,4.020151261036848389e-01,5.111963327097530652e-01,5.219059299116921569e-01,4.000691793295089171e-01,5.777902196949807889e-01,3.081006104155660230e-01,3.729151775408815483e-01,3.746362795950385904e-01,1.494653034016967252e-01,2.608676655754968432e-01,1.305578432541719958e-01,2.100384904709069189e-01,2.678160501476152255e-01,1.305578432541719958e-01,2.341259741067026889e-01,6.868430418635880219e-01,1.000000000000000000e+00,5.284981975632332407e-01,7.118435331330578153e-01,4.229712346181492832e-01,4.668848576620659441e-01,3.902420529824772166e-01,2.718693580479004668e-01,3.154535866208362238e-01
4.308294733275793154e-01,3.075274221100975924e-01,4.454768371117636683e-01,1.973154433517570749e-01,5.410916855724461350e-01,2.251010841473029822e-01,4.102780748279269418e-01,3.116902033550217332e-01,3.952127001049255961e-01,5.475652789498761663e-01,4.696506152427089020e-01,4.956320094165511114e-01,3.087673907447182620e-01,2.407461483777216527e-01,5.658398819776440103e-01,5.936953039218392236e-01,2.829766976609469631e-01,3.865866445138463892e-01,3.291804799191294650e-01,2.587902667717010829e-01,3.922322702763680335e-01,4.949597696344644748e-01,2.789296042694841549e-01,3.723142498984016169e-01,3.568264967873375215e-01,3.351009202137626986e-01,3.162004142228139192e-01,3.116902033550217888e-01,3.904245674999631821e-01,3.458038663891163655e-01,3.020799041422119746e-01,5.475652789498761663e-01,4.936858466345792062e-01,4.376480836325845059e-01,4.929252016219899946e-01,2.344116209205050205e-01,4.185005482360771856e-01,3.291865301694795187e-01,7.727101252333980208e-02,2.640092927880775542e-01,1.965966871548384121e-01,2.097327428893215051e-01,1.455543438699112291e-01,1.965966871548384121e-01,2.160246899469286108e-01,5.521265451433381433e-01,5.284981975632332407e-01,1.000000000000000000e+00,5.875838197693543652e-01,2.835257867105283602e-01,3.748916617421065300e-01,2.895047709182715923e-01,2.379425899221266349e-01,1.861012557540659140e-01
3.523789747418462071e-01,3.873983346375795556e-01,3.940552031195502791e-01,1.754004535194779724e-01,5.796389720099655030e-01,3.045000927970465399e-01,5.306796260310071567e-01,3.481553119113956485e-01,3.605894301939455149e-01,4.593745513922587453e-01,4.216370213557839031e-01,3.563939004468969496e-01,1.564895199179839602e-01,2.091849062631551404e-01,4.572998659464502791e-01,5.387477981517334591e-01,2.000947418338310246e-01,3.598637460328731885e-01,2.946278254943947572e-01,2.940449805606029643e-01,4.094215734043357702e-01,4.094215734043357702e-01,3.045000927970465399e-01,4.571187305966036840e-01,3.818813079129865784e-01,3.109905004341010915e-01,4.962708265597297053e-01,3.481553119113957040e-01,5.091274783497637957e-01,3.845110679916554086e-01,4.485098695100203647e-01,5.222333217408879902e-01,4.748359583234162407e-01,4.136643174685714075e-01,5.775678834741680978e-01,3.694271603428847528e-01,3.814138974245566138e-01,3.273268353539884878e-01,1.166710509703336729e-01,2.318620454232088735e-01,5.234239225902136833e-02,1.360827634879543391e-01,1.291053483166580973e-01,5.234239225902136833e-02,1.767766952966368932e-01,6.600347089225787611e-01,7.118435331330578153e-01,5.875838197693543652e-01,1.000000000000000000e+00,4.117712752871277582e-01,3.934831061544508124e-01,3.037643931709587131e-01,2.060214108575822989e-01,2.133947998881599306e-01
5.498832049905649777e-01,5.368243773469635327e-01,5.782953162047623774e-01,3.777112599217828937e-01,5.796645645469618024e-01,4.863466431237288279e-01,5.669591356416665562e-01,5.070749646938295108e-01,1.636463418339015596e-01,3.631752149521932371e-01,5.880064914496505590e-01,5.237059719570590355e-01,5.101724828298235259e-01,4.525387303287447538e-01,4.835156062632389729e-01,4.695274098355545767e-01,4.865453943940100112e-01,4.140194624569187853e-01,4.316377722603587652e-01,4.415971151074004064e-01,5.332688299486855188e-01,5.803849514702560386e-01,4.140194624569187853e-01,5.685094658384718391e-01,4.459126077383488984e-01,5.325332929854351693e-01,4.900610876700794427e-01,5.070749646938295108e-01,4.047737184160336010e-01,4.778871469140977268e-01,4.867856079232465438e-01,6.876276421284426288e-01,4.618976173492505000e-01,3.859431884045246286e-01,4.835156062632389729e-01,3.519556820294663657e-01,3.536560781907318596e-01,3.666734409105680270e-01,2.342456804566442896e-01,2.748216535119012982e-01,1.368227553085056281e-01,2.310344266945573433e-01,2.886579298184576148e-01,7.475882506547214257e-02,2.763893092130363383e-01,3.336106874237535491e-01,4.229712346181492832e-01,2.835257867105283602e-01,4.117712752871277582e-01,1.000000000000000000e+00,5.937643149486069305e-01,4.861527084271147769e-01,4.408246681405493250e-01,3.829932246607977153e-01
